1048268	F. Wallace	M	22	1
1048269	D. Hunt	F	24	2
1048270	B. Perry	M	22	3
1048271	K. Howard	F	26	1
1048272	N. Holland	F	25	1
1048273	V. Gordon	F	21	2
1048274	X. White	F	24	1
1048275	L. Stevenson	F	18	2
1048276	Y. Murray	M	22	1
1048277	W. Baxter	F	20	1
1048278	Y. Rogers	M	22	1
1048279	O. Crawford	M	23	2
1048280	V. Oliver	F	21	2
1048281	Z. Lane	M	27	2
1048282	P. Hunt	M	23	1
1048283	X. Pearce	F	28	2
1048284	Q. Ford	M	28	1
1048285	U. Miller	F	22	3
1048286	M. Morrison	F	18	2
1048287	T. Harding	M	25	2
1048288	W. Gallagher	F	22	1
1048289	M. Ryan	M	19	1
1048290	L. Gill	F	21	1
1048291	U. Park	M	21	2
1048292	H. Stewart	F	25	1
1048293	C. Palmer	M	20	2
1048294	R. Dunn	F	19	1
1048295	J. Gordon	M	22	1
1048296	J. Parry	M	22	2
1048297	S. Butler	F	21	2
1048298	C. Parsons	F	26	2
1048299	P. Tucker	F	24	1
1048300	L. Ferguson	M	24	1
1048301	H. Daniel	M	25	1
1048302	J. Maxwell	M	27	1
1048303	L. Jones	M	25	1
1048304	E. Lee	M	23	2
1048305	R. Houghton	M	19	2
1048306	F. Lane	F	27	1
1048307	L. Armstrong	F	24	1
1048308	E. Kemp	M	26	2
1048309	F. Mackenzie	F	26	2
1048310	U. Wilkinson	F	25	2
1048311	Y. Maxwell	F	26	1
1048312	O. Fletcher	F	23	2
1048313	E. Wood	F	18	3
1048314	F. Ahmed	M	20	2
1048315	F. Pearson	M	25	1
1048316	V. Watts	M	28	3
1048317	O. Jenkins	F	23	2
1048318	Z. Hunt	M	26	1
1048319	Z. Reed	F	19	1
1048320	W. Webb	F	21	1
1048321	A. Haynes	M	25	1
1048322	O. Johnston	M	22	2
1048323	A. Page	M	18	2
1048324	F. Grant	F	18	3
1048325	H. Wright	F	24	1
1048326	M. Macdonald	F	25	1
1048327	Z. Atkinson	F	28	1
1048328	F. Holmes	F	19	2
1048329	U. Simmons	F	22	3
1048330	A. Black	F	24	3
1048331	D. Moore	M	18	1
1048332	F. Shah	M	23	1
1048333	R. Banks	F	18	3
1048334	X. Gregory	F	20	3
1048335	B. Garcia	M	24	1
1048336	R. Wright	F	22	1
1048337	B. Jacobs	M	27	2
1048338	Z. Andrews	M	22	1
1048339	H. Green	F	19	3
1048340	O. Bartlett	F	20	1
1048341	H. Kennedy	M	18	1
1048342	C. Beattie	M	28	3
1048343	L. Gallagher	F	23	1
1048344	W. Cole	F	25	2
1048345	H. Beattie	F	23	3
1048346	B. Norman	M	27	3
1048347	M. Kay	F	24	1
1048348	Z. Woods	M	21	2
1048349	L. Harris	F	20	2
1048350	X. Williams	F	19	1
1048351	J. Johnston	M	26	2
1048352	W. Fletcher	F	26	2
1048353	D. Parry	M	20	2
1048354	K. Francis	M	27	1
1048355	D. Hunt	M	18	2
1048356	R. Watts	M	22	3
1048357	E. Gibson	F	27	2
1048358	I. Williams	M	25	2
1048359	O. Davis	M	23	1
1048360	U. Burke	M	23	1
1048361	G. Bob	F	26	1
1048362	O. Williams	F	24	2
1048363	K. Wright	F	20	1
1048364	C. May	F	27	1
1048365	U. Lloyd	M	20	1
1048366	K. Freeman	F	23	1
1048367	K. Davey	M	28	2
1048368	V. Lloyd	M	26	1
1048369	H. Stevens	F	18	1
1048370	J. Haynes	F	20	2
1048371	H. Barnes	M	28	2
1048372	P. Davidson	F	18	1
1048373	W. Parker	F	20	1
1048374	Z. Scott	F	18	3
1048375	L. Gregory	M	22	2
1048376	V. Hill	F	25	1
1048377	R. Patterson	M	28	1
1048378	H. Frost	M	23	2
1048379	P. Bates	F	20	1
1048380	J. Baker	F	24	2
1048381	E. Williams	F	25	2
1048382	Y. Hart	M	18	2
1048383	P. Lloyd	M	22	2
1048384	Q. Bryant	F	24	1
1048385	Z. Taylor	F	25	3
1048386	I. Ellis	F	22	1
1048387	S. Barnes	F	18	2
1048388	I. Adams	M	18	2
1048389	H. Harrison	F	19	2
1048390	G. Duncan	F	20	1
1048391	K. Connolly	M	28	1
1048392	R. Bennett	M	24	1
1048393	O. Black	M	24	1
1048394	W. Hutchinson	F	22	3
1048395	Q. Burke	M	20	2
1048396	S. Burns	F	19	2
1048397	C. Hill	F	24	1
1048398	Y. Harvey	F	27	2
1048399	D. Gregory	F	24	1
1048400	O. West	F	21	1
1048401	R. Chambers	F	21	1
1048402	C. Davies	M	27	2
1048403	I. Bob	M	21	3
1048404	Q. Burke	M	23	2
1048405	A. Brown	F	19	1
1048406	K. Frost	M	20	1
1048407	O. Ali	M	27	2
1048408	M. Sutton	M	21	2
1048409	Z. Lawrence	F	26	2
1048410	U. Fletcher	M	28	1
1048411	O. Ali	F	27	1
1048412	P. Burgess	M	20	1
1048413	X. Bartlett	F	20	1
1048414	Q. Harper	F	23	1
1048415	U. Clark	F	27	1
1048416	W. Sutherland	F	18	1
1048417	T. Webb	F	26	3
1048418	I. Cooper	F	19	2
1048419	B. Clarke	M	24	2
1048420	K. Davey	M	24	1
1048421	U. Mitchell	M	24	1
1048422	P. Williamson	M	24	2
1048423	R. Kelly	M	22	1
1048424	V. Oliver	F	26	1
1048425	L. Stevenson	F	19	2
1048426	S. Love	F	19	1
1048427	Q. Burgess	F	22	1
1048428	W. Simmons	M	20	2
1048429	B. Ahmed	M	18	2
1048430	Y. Pearson	F	23	1
1048431	W. Slater	F	25	2
1048432	M. Stevenson	M	23	1
1048433	S. Thomson	M	23	1
1048434	X. O brien	M	25	3
1048435	R. Graham	M	21	3
1048436	F. Cooke	M	27	1
1048437	E. Roberts	M	19	1
1048438	X. Love	M	21	1
1048439	A. Palmer	F	20	1
1048440	W. John	M	27	2
1048441	W. Brown	M	28	2
1048442	X. Fraser	M	21	3
1048443	W. Kaur	M	27	2
1048444	G. Hussain	F	20	2
1048445	E. Cole	M	27	1
1048446	W. Ross	F	27	1
1048447	N. Patel	F	27	3
1048448	O. Robinson	F	20	3
1048449	W. Gray	F	28	1
1048450	U. Maxwell	F	23	2
1048451	B. Fisher	F	20	2
1048452	K. Reed	M	27	2
1048453	Z. Holland	F	21	1
1048454	R. Evans	F	22	1
1048455	Q. Hall	M	28	1
1048456	J. Beattie	M	26	1
1048457	D. Riley	M	28	2
1048458	C. Ellis	F	22	1
1048459	W. Wood	F	25	1
1048460	G. Stephenson	F	25	1
1048461	S. Day	M	19	1
1048462	A. Kelly	M	21	3
1048463	G. Alexander	M	28	2
1048464	S. Harvey	F	24	1
1048465	O. Curtis	M	23	3
1048466	Q. Lane	F	23	1
1048467	V. Haynes	F	19	1
1048468	K. Begum	F	19	2
1048469	L. Barnes	M	27	3
1048470	R. Gardner	M	23	1
1048471	Z. White	M	20	1
1048472	T. Freeman	F	19	2
1048473	J. Burke	F	28	3
1048474	E. Heath	M	24	2
1048475	G. Charles	M	26	1
1048476	Q. Mccarthy	M	28	2
1048477	Y. Stevens	F	19	2
1048478	S. Ashton	M	26	1
1048479	K. Morgan	M	23	2
1048480	A. Holland	F	26	1
1048481	R. Flynn	M	27	1
1048482	V. Lowe	F	28	1
1048483	V. Carter	M	25	2
1048484	T. Farrell	F	20	1
1048485	P. Moore	M	26	1
1048486	N. Pearson	F	23	1
1048487	Y. Burton	M	19	1
1048488	L. Bennett	F	24	1
1048489	C. Barker	F	25	2
1048490	F. Doyle	F	25	2
1048491	Z. Murphy	F	22	2
1048492	Q. Baxter	F	18	1
1048493	B. Gray	F	23	1
1048494	X. Davies	M	20	1
1048495	A. Green	F	25	3
1048496	Y. Willis	M	24	1
1048497	W. Kirk	F	24	2
1048498	O. Perry	F	26	1
1048499	L. Chapman	F	24	1
1048500	V. Gordon	F	24	2
1048501	X. Gill	F	27	2
1048502	T. Dixon	F	22	2
1048503	D. Harrison	F	18	2
1048504	E. Simpson	M	20	2
1048505	V. Barker	M	24	1
1048506	G. Stevenson	M	27	1
1048507	S. Poole	F	27	1
1048508	Z. Beattie	F	23	1
1048509	K. Park	M	28	2
1048510	M. Ball	F	21	3
1048511	N. Cunningham	F	28	2
1048512	Y. Anderson	F	18	3
1048513	X. Shah	M	24	2
1048514	R. John	F	25	3
1048515	Q. Morgan	M	20	3
1048516	Q. Williams	F	23	1
1048517	X. Stewart	F	24	2
1048518	U. Sutherland	M	23	1
1048519	W. Harrison	M	24	1
1048520	P. Field	M	22	2
1048521	M. Spencer	M	20	1
1048522	D. Elliott	M	18	2
1048523	Q. Shah	M	25	1
1048524	M. Bradley	F	23	2
1048525	S. Cooke	F	26	1
1048526	R. Rogers	M	24	3
1048527	R. Gibson	M	26	2
1048528	D. Gill	F	21	1
1048529	M. Duncan	F	28	1
1048530	L. Gibson	M	23	1
1048531	V. Cunningham	M	24	2
1048532	D. Parker	F	25	2
1048533	Y. Newton	F	23	1
1048534	Y. Foster	F	21	2
1048535	T. Harris	M	24	3
1048536	F. Lowe	M	24	1
1048537	C. Sheppard	F	27	1
1048538	D. Ryan	F	26	1
1048539	Z. French	F	27	1
1048540	R. Jordan	M	21	1
1048541	O. Love	M	24	3
1048542	U. Richards	M	18	3
1048543	K. Reid	F	18	3
1048544	L. Cox	M	25	1
1048545	X. Booth	F	25	1
1048546	F. Simpson	M	20	1
1048547	A. Houghton	F	22	1
1048548	S. Walsh	M	19	3
1048549	L. Burton	M	20	3
1048550	C. Ferguson	M	28	2
1048551	D. Brooks	F	28	2
1048552	E. Andrews	M	24	1
1048553	N. Bailey	M	25	3
1048554	S. Wood	M	19	1
1048555	L. Donnelly	M	22	1
1048556	W. Higgins	F	26	1
1048557	H. Bob	F	18	1
1048558	H. Coleman	F	24	3
1048559	R. Beattie	F	23	1
1048560	C. Murray	F	19	1
1048561	V. Harris	M	27	1
1048562	I. Clark	F	26	2
1048563	B. Richards	M	21	2
1048564	E. Russell	F	27	1
1048565	V. Gregory	F	21	1
1048566	D. Sharma	F	19	1
1048567	H. Burton	M	21	2
1048568	E. Porter	F	19	1
1048569	G. Newton	F	28	1
1048570	J. Owen	F	24	1
1048571	U. Mccarthy	M	26	1
1048572	Z. Barrett	F	26	3
1048573	Z. Newman	M	23	1
1048574	B. Harper	F	20	2
1048575	B. May	F	28	2
1048576	F. Harper	F	24	3
1048577	J. Phillips	M	19	1
1048578	H. Rhodes	M	28	1
1048579	D. Payne	F	21	1
1048580	X. Harper	F	26	3
1048581	Z. Ford	F	25	1
1048582	P. Ryan	F	26	1
1048583	R. Jackson	M	24	1
1048584	V. Sutton	M	24	1
1048585	C. Roberts	F	25	1
1048586	N. Campbell	F	26	3
1048587	J. Shah	F	18	2
1048588	F. Ferguson	F	25	1
1048589	A. Nicholls	F	25	1
1048590	S. Lucas	F	26	2
1048591	P. Martin	M	25	2
1048592	O. Jones	M	20	1
1048593	L. Grant	F	26	1
1048594	L. Duncan	M	20	3
1048595	M. Palmer	F	19	1
1048596	G. Brooks	F	20	1
1048597	P. Webb	M	22	1
1048598	T. Warren	M	28	3
1048599	R. Todd	F	21	1
1048600	N. Sharp	F	19	3
1048601	P. Lawrence	M	28	2
1048602	K. Mccarthy	F	20	3
1048603	E. Jones	F	22	2
1048604	A. Mccarthy	F	27	1
1048605	B. Anderson	M	28	2
1048606	R. Patel	M	22	3
1048607	W. Long	M	23	1
1048608	F. Webster	F	26	1
1048609	D. Lee	F	23	1
1048610	O. Todd	F	23	1
1048611	V. Bond	F	20	3
1048612	B. Lane	F	22	1
1048613	B. Read	F	18	3
1048614	X. Jackson	F	21	1
1048615	D. Lowe	F	20	3
1048616	Q. Wilson	F	18	1
1048617	N. Park	F	26	2
1048618	E. Rogers	F	25	2
1048619	V. Sheppard	F	24	1
1048620	F. Kelly	M	18	2
1048621	O. Palmer	M	19	2
1048622	M. Parker	M	26	1
1048623	N. Thompson	F	23	2
1048624	I. Thomas	M	27	1
1048625	M. Haynes	F	18	3
1048626	L. Read	F	18	1
1048627	E. Woods	F	27	1
1048628	L. Gregory	M	21	1
1048629	V. Phillips	M	18	2
1048630	Q. Smith	F	24	1
1048631	Q. Lane	F	19	2
1048632	U. Smith	F	19	1
1048633	O. Marsh	F	21	2
1048634	P. Norman	F	23	1
1048635	T. Doyle	M	27	1
1048636	M. Lewis	M	26	2
1048637	J. Roberts	F	18	1
1048638	A. Gallagher	F	22	2
1048639	E. Patel	F	21	1
1048640	P. Gregory	F	24	1
1048641	P. Campbell	M	19	1
1048642	Z. Bond	F	26	2
1048643	S. Hudson	M	22	2
1048644	K. Lewis	F	27	1
1048645	L. Hudson	M	22	2
1048646	T. Barker	M	28	1
1048647	F. Lynch	M	23	2
1048648	K. Reynolds	M	26	1
1048649	E. Holland	F	19	2
1048650	Q. Fraser	F	27	1
1048651	J. Watts	F	19	1
1048652	C. Rose	F	21	2
1048653	B. Burns	F	25	2
1048654	H. Williamson	M	18	1
1048655	R. Dixon	F	21	1
1048656	C. Moran	F	21	1
1048657	G. Thomson	M	18	1
1048658	Z. Bob	M	28	3
1048659	G. Bob	F	24	1
1048660	H. Barker	M	18	1
1048661	G. Fletcher	F	28	1
1048662	H. Sharp	F	19	3
1048663	R. Green	F	22	2
1048664	U. Williamson	F	25	3
1048665	Y. Newman	F	26	2
1048666	P. Stephenson	F	23	2
1048667	S. Wilson	M	28	2
1048668	O. Sutton	F	21	2
1048669	V. Thompson	M	19	1
1048670	V. White	F	24	1
1048671	C. Kennedy	F	27	1
1048672	Y. Lloyd	F	26	1
1048673	T. Price	M	18	2
1048674	E. Harris	M	28	1
1048675	F. Burke	F	28	1
1048676	A. Heath	F	25	1
1048677	W. Griffiths	F	18	1
1048678	T. Butler	F	25	2
1048679	M. Newton	M	21	1
1048680	D. Baker	F	20	1
1048681	E. Coleman	M	22	1
1048682	O. Jenkins	M	27	1
1048683	H. Grant	M	20	1
1048684	E. Norman	M	26	1
1048685	Q. Matthews	F	27	1
1048686	H. Bull	F	22	1
1048687	X. Gray	F	27	1
1048688	P. Doyle	F	22	1
1048689	G. Flynn	M	22	1
1048690	F. Bull	F	25	1
1048691	W. Jarvis	F	26	1
1048692	W. Shah	M	18	1
1048693	D. Sharma	F	27	1
1048694	F. Kennedy	F	26	2
1048695	S. Jenkins	F	23	2
1048696	Y. Cunningham	F	27	3
1048697	Z. Ferguson	F	20	3
1048698	V. Bob	M	24	1
1048699	X. Austin	M	24	2
1048700	R. Gray	M	23	1
1048701	I. Allen	F	24	2
1048702	L. Davey	F	26	1
1048703	G. Pearce	F	25	2
1048704	J. Macdonald	M	23	3
1048705	V. Black	F	22	2
1048706	I. Burgess	M	28	2
1048707	R. Middleton	F	25	2
1048708	O. Stone	M	24	1
1048709	E. Ahmed	F	22	1
1048710	E. Palmer	F	20	1
1048711	Q. Harvey	F	27	3
1048712	S. Ahmed	F	19	1
1048713	J. John	M	23	1
1048714	D. Ali	M	24	1
1048715	J. Ball	F	24	1
1048716	L. Francis	M	21	2
1048717	L. Page	M	28	1
1048718	S. Hill	F	19	1
1048719	Z. Dixon	M	23	1
1048720	P. Evans	M	22	2
1048721	K. Macdonald	M	21	2
1048722	C. Taylor	M	26	1
1048723	Q. Edwards	M	20	1
1048724	A. Hodgson	F	20	2
1048725	P. Curtis	M	23	1
1048726	Q. Chambers	M	25	2
1048727	E. Mackenzie	F	23	2
1048728	K. Butler	M	27	1
1048729	G. Ashton	M	25	2
1048730	Z. Cooper	F	18	2
1048731	W. Forrest	F	20	1
1048732	X. Bailey	F	28	2
1048733	O. Hutchinson	F	25	1
1048734	E. Davidson	M	21	3
1048735	I. Phillips	M	25	2
1048736	Y. Macdonald	F	20	3
1048737	M. Hawkins	F	23	1
1048738	A. Gardner	M	27	1
1048739	S. Hayes	F	21	2
1048740	C. Saunders	M	18	1
1048741	U. Cunningham	M	23	1
1048742	U. Jenkins	F	20	2
1048743	T. Mcintyre	F	24	3
1048744	P. Brown	F	21	2
1048745	P. Page	F	21	1
1048746	G. Fletcher	M	19	1
1048747	L. Ashton	M	21	2
1048748	A. Baker	M	20	1
1048749	V. Bell	F	20	1
1048750	F. Mcintyre	M	19	2
1048751	D. Poole	F	24	1
1048752	O. Oliver	F	21	1
1048753	O. Jackson	M	28	2
1048754	U. Haynes	F	25	2
1048755	L. Hunt	F	21	3
1048756	I. Cross	M	22	1
1048757	G. Todd	M	22	1
1048758	J. Wallace	F	23	3
1048759	P. Higgins	M	24	2
1048760	Q. Ward	M	18	2
1048761	P. Jones	M	19	1
1048762	E. Doyle	F	25	2
1048763	H. Elliott	F	23	1
1048764	T. Todd	F	23	2
1048765	S. Pearson	F	18	2
1048766	N. Knight	M	26	2
1048767	M. Shaw	F	23	3
1048768	I. Rhodes	F	23	1
1048769	W. Parry	F	19	1
1048770	B. Love	F	26	1
1048771	R. Burke	F	24	1
1048772	L. Hall	M	22	1
1048773	K. Hamilton	F	23	3
1048774	L. Saunders	M	23	1
1048775	G. Henderson	F	19	2
1048776	Q. Sutherland	F	22	1
1048777	O. Bolton	F	21	1
1048778	Z. Barker	M	27	3
1048779	Z. Hayes	F	25	2
1048780	M. Martin	M	20	2
1048781	I. Martin	M	18	3
1048782	P. Bradley	M	25	1
1048783	P. Collins	M	28	1
1048784	R. Moss	M	25	1
1048785	Z. Connolly	M	25	2
1048786	Z. O brien	F	23	2
1048787	J. Coleman	F	23	2
1048788	F. O neill	F	25	1
1048789	C. Scott	F	28	3
1048790	B. Stone	M	28	2
1048791	O. Price	F	24	1
1048792	C. Mitchell	F	25	1
1048793	G. Clark	F	22	3
1048794	Y. Fraser	F	23	1
1048795	X. Stevens	F	20	1
1048796	O. Elliott	F	25	2
1048797	E. Bradley	F	27	1
1048798	Q. Miller	M	18	2
1048799	M. Davidson	F	23	1
1048800	F. Parker	M	18	1
1048801	S. Jacobs	M	24	1
1048802	B. Arnold	M	18	2
1048803	Z. Stephens	F	25	2
1048804	D. Mills	M	28	2
1048805	L. Dean	F	20	2
1048806	E. Harper	F	21	2
1048807	P. Hunter	F	24	3
1048808	B. Watson	M	21	1
1048809	K. Jenkins	M	21	2
1048810	U. Johnston	M	24	1
1048811	O. Hopkins	F	18	3
1048812	M. Morris	F	20	1
1048813	A. Oliver	M	28	2
1048814	V. Chambers	F	23	1
1048815	R. Saunders	F	21	2
1048816	E. Butler	M	25	2
1048817	O. Murray	F	18	1
1048818	S. Freeman	F	21	1
1048819	S. Bob	M	20	1
1048820	A. Ellis	M	28	2
1048821	X. Cole	F	24	1
1048822	M. Burgess	F	18	1
1048823	V. Gilbert	M	26	2
1048824	F. Fisher	M	25	1
1048825	X. Collins	F	19	2
1048826	L. Higgins	M	26	3
1048827	O. Harrison	F	19	2
1048828	X. Stephens	M	26	1
1048829	C. Moore	M	18	1
1048830	R. Ferguson	F	18	1
1048831	R. Robinson	F	22	1
1048832	T. Dawson	F	25	1
1048833	L. Lowe	M	25	1
1048834	J. Oliver	M	22	1
1048835	O. Francis	F	25	1
1048836	W. Williams	M	22	1
1048837	G. Khan	M	22	3
1048838	U. Lucas	F	18	2
1048839	Z. Simpson	M	24	1
1048840	L. Elliott	F	19	2
1048841	X. Austin	M	20	2
1048842	Y. Kemp	M	28	1
1048843	S. Gray	F	26	2
1048844	J. Higgins	M	28	2
1048845	W. Butler	F	19	1
1048846	O. George	M	26	1
1048847	P. James	M	28	2
1048848	M. Flynn	F	26	1
1048849	S. Read	M	25	1
1048850	Q. James	F	18	1
1048851	J. Kemp	F	23	1
1048852	I. Robertson	F	21	2
1048853	I. Miller	F	21	1
1048854	E. Byrne	F	27	2
1048855	Z. Forrest	M	21	3
1048856	P. Williamson	M	22	1
1048857	B. Bob	F	24	3
1048858	Y. Parsons	M	23	1
1048859	T. Atkinson	M	23	1
1048860	E. Hussain	M	19	1
1048861	V. Clark	M	18	1
1048862	D. Harvey	M	18	1
1048863	D. Hall	M	23	3
1048864	W. Turner	F	27	1
1048865	F. Alexander	M	19	3
1048866	Z. Marshall	M	20	2
1048867	T. Young	F	25	2
1048868	F. Hall	M	18	1
1048869	P. Hunt	M	27	2
1048870	V. Dawson	F	19	1
1048871	Q. Atkins	F	19	2
1048872	D. Moss	F	19	1
1048873	P. Gardner	M	23	1
1048874	P. O connor	M	25	1
1048875	J. Wells	F	21	3
1048876	N. Murphy	M	22	1
1048877	O. Wallace	F	21	2
1048878	N. White	F	20	3
1048879	F. Porter	M	20	3
1048880	K. Reed	M	26	1
1048881	O. Evans	M	21	1
1048882	C. O brien	M	21	2
1048883	V. Bailey	M	21	2
1048884	Y. Potter	M	23	1
1048885	W. Collins	F	27	1
1048886	W. Newman	M	26	2
1048887	A. Francis	F	19	2
1048888	Y. Sheppard	M	23	3
1048889	D. Phillips	M	21	1
1048890	E. Burns	M	21	1
1048891	R. Harper	M	21	1
1048892	Y. Phillips	F	25	2
1048893	Z. Newton	F	25	2
1048894	T. Simpson	M	20	1
1048895	R. Clarke	M	26	1
1048896	R. Matthews	M	27	1
1048897	A. John	F	28	1
1048898	R. Lawrence	M	26	1
1048899	W. Sutherland	M	23	1
1048900	S. O connor	M	19	2
1048901	A. Maxwell	F	19	2
1048902	D. Carr	M	19	1
1048903	H. Hart	F	24	1
1048904	H. Fisher	F	20	1
1048905	I. Fraser	F	26	2
1048906	E. Jackson	M	26	2
1048907	J. Wilson	M	23	3
1048908	L. Hutchinson	M	19	2
1048909	I. Walsh	F	26	1
1048910	S. Phillips	M	22	1
1048911	Q. Matthews	F	22	1
1048912	V. Gray	F	28	1
1048913	U. Ahmed	F	23	2
1048914	S. Johnston	F	20	2
1048915	F. Morris	F	21	3
1048916	M. Mills	M	20	2
1048917	W. George	F	22	1
1048918	S. Love	F	24	2
1048919	V. Gray	M	20	2
1048920	Y. Kirk	M	24	3
1048921	Y. Khan	M	21	1
1048922	P. Jackson	F	24	2
1048923	B. Ellis	M	23	1
1048924	M. Griffiths	M	24	3
1048925	H. Hunt	F	27	1
1048926	L. Dixon	M	21	2
1048927	T. Saunders	M	19	1
1048928	U. Davis	M	20	2
1048929	X. Booth	M	27	3
1048930	Y. Kirk	M	25	3
1048931	C. Lane	M	25	2
1048932	T. Bryant	M	28	1
1048933	O. Bond	F	18	3
1048934	T. Clarke	M	27	1
1048935	L. Harvey	F	18	2
1048936	X. Middleton	F	24	1
1048937	R. Burton	M	28	2
1048938	C. Slater	M	24	1
1048939	R. Barker	M	20	1
1048940	P. Bird	M	27	2
1048941	W. Park	F	21	1
1048942	M. Frost	F	28	1
1048943	Z. Owen	M	23	1
1048944	M. Walker	M	18	1
1048945	I. Bennett	F	20	2
1048946	S. Bolton	M	26	3
1048947	L. Atkins	F	26	1
1048948	I. Dean	M	18	1
1048949	S. Lee	M	19	3
1048950	I. Thompson	M	27	2
1048951	W. White	F	26	3
1048952	T. Barrett	F	26	2
1048953	S. Simmons	M	22	1
1048954	U. Slater	F	27	2
1048955	J. Roberts	F	20	1
1048956	P. Powell	F	28	1
1048957	F. James	F	18	1
1048958	G. Ashton	M	25	2
1048959	H. Powell	M	25	1
1048960	H. Matthews	M	22	1
1048961	U. Wells	M	20	1
1048962	S. Foster	M	22	1
1048963	A. Mcdonald	M	28	2
1048964	X. Fisher	F	22	3
1048965	B. Potter	M	23	1
1048966	I. Sutton	F	19	2
1048967	G. Coleman	F	21	3
1048968	I. Williams	F	23	1
1048969	B. Sharp	F	18	1
1048970	X. Bishop	F	23	3
1048971	G. James	M	24	2
1048972	K. Moran	F	28	2
1048973	U. Kelly	F	26	1
1048974	I. Clarke	F	27	1
1048975	V. Hunt	F	19	1
1048976	P. Moran	F	19	1
1048977	Q. Hodgson	M	18	1
1048978	T. Phillips	M	22	1
1048979	Y. Baker	M	25	2
1048980	A. Long	F	20	1
1048981	O. Ward	F	24	2
1048982	M. Parker	F	20	2
1048983	W. Bond	F	24	2
1048984	S. Rhodes	M	25	2
1048985	Y. Marshall	M	25	3
1048986	V. Lopez	F	23	2
1048987	B. Ward	F	21	1
1048988	D. Ahmed	M	21	1
1048989	X. Parker	M	18	2
1048990	V. Bird	M	28	1
1048991	T. Field	M	19	2
1048992	Q. James	M	22	3
1048993	L. Jenkins	F	25	2
1048994	O. Chambers	F	18	1
1048995	L. Mcdonald	M	24	3
1048996	G. Davey	M	25	1
1048997	X. Booth	M	20	1
1048998	J. Porter	M	22	1
1048999	O. Ford	M	19	2
1049000	G. Wright	F	23	1
1049001	M. Francis	F	27	2
1049002	L. Hopkins	F	19	2
1049003	C. Cole	M	18	1
1049004	D. Mills	M	28	1
1049005	K. Marshall	F	26	1
1049006	P. Cole	M	20	2
1049007	I. Stewart	F	27	1
1049008	I. Jenkins	M	19	2
1049009	B. Ellis	M	26	2
1049010	J. Reynolds	M	23	2
1049011	Q. Thompson	F	22	1
1049012	S. Robson	F	27	2
1049013	C. Ahmed	M	23	2
1049014	Z. Sharp	F	24	1
1049015	G. Hunt	M	18	2
1049016	B. Watson	M	22	1
1049017	U. Palmer	M	28	2
1049018	T. Hall	F	19	2
1049019	M. Stevenson	M	24	2
1049020	U. Cameron	M	22	1
1049021	L. Baker	F	19	2
1049022	J. Ford	F	21	2
1049023	L. Dixon	F	27	2
1049024	E. Nicholls	F	19	2
1049025	L. Black	M	24	3
1049026	K. Rowe	F	25	1
1049027	Q. Rice	F	22	2
1049028	V. Duncan	M	25	1
1049029	B. Hughes	M	19	1
1049030	F. Todd	F	21	1
1049031	Q. Kemp	M	19	1
1049032	D. Cook	M	26	1
1049033	T. Davidson	F	19	2
1049034	O. Smith	F	23	1
1049035	J. Graham	F	28	3
1049036	T. Coleman	F	28	1
1049037	T. Andrews	F	18	1
1049038	B. Butler	F	28	2
1049039	P. Russell	F	28	1
1049040	N. Garcia	M	22	2
1049041	R. Collins	F	24	1
1049042	V. Lawson	M	25	1
1049043	S. Newton	M	24	3
1049044	K. Marshall	F	24	1
1049045	Q. Marsh	M	20	3
1049046	S. Carr	M	19	1
1049047	X. Morrison	F	20	1
1049048	M. Burton	M	25	1
1049049	V. Campbell	M	25	3
1049050	F. Arnold	M	25	1
1049051	G. Bartlett	M	24	1
1049052	U. Love	M	23	1
1049053	F. Hunter	M	22	3
1049054	O. Mackenzie	F	23	1
1049055	F. Williams	F	28	2
1049056	R. Jones	F	25	1
1049057	M. Duncan	F	22	2
1049058	C. Richards	M	22	1
1049059	T. Brooks	M	28	1
1049060	H. Bull	F	26	1
1049061	J. Fernandez	F	21	1
1049062	W. Smith	F	18	1
1049063	A. Campbell	M	23	1
1049064	K. Gibson	M	26	1
1049065	Q. Richards	M	20	1
1049066	K. John	M	20	1
1049067	O. Stevenson	F	23	1
1049068	W. Willis	M	20	1
1049069	D. Pritchard	M	21	2
1049070	A. Cooper	F	26	1
1049071	G. Mccarthy	F	25	1
1049072	B. Palmer	M	24	2
1049073	I. Higgins	F	25	1
1049074	I. Pearson	F	27	1
1049075	D. Hart	M	18	1
1049076	W. Dawson	M	20	1
1049077	J. Patterson	F	22	2
1049078	V. Fletcher	M	25	2
1049079	K. Payne	F	25	2
1049080	O. Bull	F	22	1
1049081	G. Gregory	M	27	2
1049082	Z. Hall	M	19	1
1049083	H. Owen	F	19	2
1049084	I. Newman	F	21	2
1049085	G. Booth	F	18	1
1049086	K. Taylor	F	27	2
1049087	W. Houghton	F	25	1
1049088	Z. Harvey	M	26	3
1049089	T. Reid	M	28	1
1049090	I. Dawson	F	23	1
1049091	O. Gilbert	M	18	1
1049092	B. Booth	M	27	1
1049093	Y. Alexander	M	28	1
1049094	N. Ali	M	23	2
1049095	D. Hudson	F	28	1
1049096	F. Park	M	25	2
1049097	O. Austin	F	26	2
1049098	H. Dawson	F	20	1
1049099	Q. Byrne	F	24	2
1049100	J. Forrest	M	24	2
1049101	Y. Slater	M	24	1
1049102	N. Martin	M	19	1
1049103	V. Lawson	F	19	3
